2024-12-08 20:29:04.237 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-12-08 20:56:58.568 MSK [26808] РћРџР•Р РђРўРћР :  ALTER TABLE candidates ALTER COLUMN telegram_id TYPE INTEGER 
2024-12-08 20:57:27.221 MSK [14168] РћРЁРР‘РљРђ:  СЃС‚РѕР»Р±РµС† "telegram_id" РЅРµР»СЊР·СЏ Р°РІС‚РѕРјР°С‚РёС‡РµСЃРєРё РїСЂРёРІРµСЃС‚Рё Рє С‚РёРїСѓ integer
2024-12-08 20:57:27.221 MSK [14168] РџРћР”РЎРљРђР—РљРђ:  Р’РѕР·РјРѕР¶РЅРѕ, РЅРµРѕР±С…РѕРґРёРјРѕ СѓРєР°Р·Р°С‚СЊ "USING telegram_id::integer".
2024-12-08 20:57:27.221 MSK [14168] РћРџР•Р РђРўРћР :  ALTER TABLE candidates ALTER COLUMN telegram_id TYPE INTEGER 
2024-12-08 20:57:49.193 MSK [29084] РћРЁРР‘РљРђ:  СЃС‚РѕР»Р±РµС† "telegram_id" РЅРµР»СЊР·СЏ Р°РІС‚РѕРјР°С‚РёС‡РµСЃРєРё РїСЂРёРІРµСЃС‚Рё Рє С‚РёРїСѓ integer
2024-12-08 20:57:49.193 MSK [29084] РџРћР”РЎРљРђР—РљРђ:  Р’РѕР·РјРѕР¶РЅРѕ, РЅРµРѕР±С…РѕРґРёРјРѕ СѓРєР°Р·Р°С‚СЊ "USING telegram_id::integer".
2024-12-08 20:57:49.193 MSK [29084] РћРџР•Р РђРўРћР :  ALTER TABLE candidates ALTER COLUMN telegram_id TYPE INTEGER 
2024-12-08 20:59:04.850 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-12-08 20:59:06.407 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 15 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=1.543 сек., синхр.=0.009 сек., всего=1.558 сек.; синхронизировано_файлов=14, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=63 kB, ожидалось=63 kB; lsn=0/21318C8, lsn redo=0/2131890
2024-12-08 21:00:45.171 MSK [50060] РћРЁРР‘РљРђ:  СЃС‚РѕР»Р±РµС† "telegram_id" РЅРµР»СЊР·СЏ Р°РІС‚РѕРјР°С‚РёС‡РµСЃРєРё РїСЂРёРІРµСЃС‚Рё Рє С‚РёРїСѓ integer
2024-12-08 21:00:45.171 MSK [50060] РџРћР”РЎРљРђР—РљРђ:  Р’РѕР·РјРѕР¶РЅРѕ, РЅРµРѕР±С…РѕРґРёРјРѕ СѓРєР°Р·Р°С‚СЊ "USING telegram_id::integer".
2024-12-08 21:00:45.171 MSK [50060] РћРџР•Р РђРўРћР :  ALTER TABLE candidates ALTER COLUMN telegram_id TYPE INTEGER 
2024-12-08 21:04:04.407 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-12-08 21:04:04.634 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 3 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.220 сек., синхр.=0.002 сек., всего=0.227 сек.; синхронизировано_файлов=3, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=0 kB, ожидалось=57 kB; lsn=0/2131A40, lsn redo=0/2131A08
2024-12-08 21:28:29.551 MSK [46236] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [9196] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [19896] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [42796] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [5348] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [43360] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [19300] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [47820] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:29.551 MSK [15424] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-12-08 21:28:35.798 MSK [1860] ОШИБКА:  выполнение оператора отменено по запросу пользователя
2024-12-08 21:28:35.801 MSK [10000] СООБЩЕНИЕ:  выключение
2024-12-08 21:28:35.807 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: shutdown immediate
2024-12-08 21:28:35.817 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 6 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.002 сек., синхр.=0.004 сек., всего=0.017 сек.; синхронизировано_файлов=6, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=0 kB, ожидалось=51 kB; lsn=0/2131AF0, lsn redo=0/2131AF0
